SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,
06/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
07/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
08/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
09/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
28/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
03/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
04/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
05/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,19,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
18/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
30/06/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
01/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.2,,
02/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,
03/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,
04/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.1,,
05/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,
06/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.3,,
07/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
08/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
09/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1,,
10/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,
11/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.4,,
12/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
13/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
14/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
15/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
16/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
17/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.4,,
18/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
19/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
20/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.5,,
21/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
22/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0.6,(vau),,,0.3,,
23/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,(vau),,,1.8,,,,1.5,(vau),,,,,,,,,,,,,,,25.2,(vau),,,0.5,,
24/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,3.8,(vau),,,0.2,,
25/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
26/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
27/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
28/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.4,,
29/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
30/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
31/07/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
01/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
02/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1,(vau),,,1,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
03/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
04/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
05/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
06/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.4,,
07/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
08/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
09/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,1,,
10/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.8,,
11/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
12/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
13/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
14/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
15/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
16/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
17/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
18/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
19/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
20/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
21/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
22/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
23/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.5,,
24/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
25/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,1.2,(vau),,,0.1,,
26/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.3,,
27/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
28/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
29/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,1.1,,
30/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
31/08/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
01/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
02/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.5,,
03/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,3.4,(vau),,,0.2,,
04/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
05/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
06/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
07/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
08/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
09/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
10/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0.8,(vau),,,,,,,,,,,,,,,0,(vau),,,0.4,,
11/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,0.4,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
12/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
13/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
14/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
15/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
16/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,1,,
17/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.5,,
18/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.5,,,,0.7,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
19/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.8,,,,1.4,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
20/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
21/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
22/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
23/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
24/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
25/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.4,,
26/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.6,,
27/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
28/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
29/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
30/09/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1,,,,0.2,(vau),,,,,,,,,,,,,,,0,(vau),,,0.3,,
01/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
02/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.2,,
03/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
04/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,21.4,(vau),,,0.1,,
05/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,7.6,(vau),,,0.2,,
06/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,(vau),,,0.3,,,,0.4,(vau),,,,,,,,,,,,,,,26.4,(vau),,,0.2,,
07/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3,(vau),,,0.4,,,,0.6,(vau),,,,,,,,,,,,,,,11.1,(vau),,,0.3,,
08/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,(vau),,,0.7,,,,0.3,(vau),,,,,,,,,,,,,,,9.8,(vau),,,0.3,,
09/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,(vau),,,0.4,,,,0.2,(vau),,,,,,,,,,,,,,,0.7,(vau),,,0,,
10/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,(vau),,,0.4,,,,0.2,(vau),,,,,,,,,,,,,,,0.5,(vau),,,0.2,,
11/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,0.3,,,,0,(vau),,,,,,,,,,,,,,,0.4,(vau),,,0.4,,
12/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.5,,
13/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,1.4,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.5,,
